game_id,game_title_eng,game_title_kor,game_time,game_min_player,game_max_player,game_detail,game_evaluation
24,Lexio,렉시오,30,3,5,"렉시오는 카드를 활용한 전략적인 보드게임입니다. 3~6명이 게임에 참여하며, 우선 게임에서 1위를 하려면 가장 높은 점수를 획득해야 합니다. 이를 위해 차례대로 카드를 내고, 이를 통해 자신이 내는 카드가 가장 높을 것인지 추론하고 판단해야 합니다. 끝으로, 게임이 끝나면 카드들의 총합을 더하여 점수를 계산하며, 최종적으로 가장 높은 점수를 얻는 플레이어가 승리합니다. 카드의 숫자와 색상, 그리고 플레이어들 간의 블러핑이 게임 결과를 결정짓습니다.","""렉시오는 초보자에서 베테랑까지 모두 즐길 수 있는 전략적인 보드게임입니다. 사용자분들은 그 알짜배기 같은 재미와 독특한 전략, 행운 요소의 절묘한 조화에 대해 매우 만족하시는 것으로 보여집니다. 또한, 깔끔한 디자인과 고품질의 게임 카드, 쉬운 규칙이 초보자들이 게임에 쉽게 접근하는 데 큰 도움이 되었다고 평가하셨습니다. 연륜이 깊은 플레이어들도 렉시오의 깊은 전략성에 감탄하는 소리를 내었으며, 기발한 전략을 세우고 상대를 이기는 즐거움을 느낄 수 있었다고 이야기하였습니다."""
25,Lobo 77,로보77,30,2,6,"로보77은 2~8명이 함께 즐길 수 있는 보드게임으로 플레이어들은 손에 들고 있는 숫자 카드를 놓으며 총합이 77이 넘지 않도록 게임을 진행합니다. 각 플레이어는 차례마다 카드 한 장을 선택하여 놓습니다. 카드에 적힌 숫자는 점수로 계산되어 이전 점수에 더해집니다. 플레이어들의 목표는 총 점수를 77까지 유지하는 것입니다. 점수가 77을 초과하면 그 플레이어는 게임에서 탈락합니다. 마지막까지 남아있는 플레이어가 승자가 됩니다. 간단한 룰지만, 계산력과 전략이 요구되는 재미있는 게임입니다.",로보77 게임에 대한 사용자 평가를 살펴보니 긍정적인 반응이 대부분임을 확인하였습니다. 이 게임은 가볍고 재미있어서 가족 및 친구들과 함께하기 좋다는 의견이 많았습니다. 또한 룰이 간단하여 누구나 쉽게 배울 수 있다는 장점을 갖고 있습니다. 하지만 일부 사용자들은 운이 많이 작용하는 부분이 아쉽다고 지적하였습니다. 전반적으로 로보77는 간단한 룰과 친구들과의 웃음이 넘치는 시간을 선사하는 보드게임으로 많은 사랑을 받고 있습니다.
26,Citadels,시타델,60,4,7,"시타델은 전략적 카드 게임으로, 플레이어들은 건물을 지어 도시를 성장시키고 점수를 얻는 것이 목표입니다. 이 게임의 핵심 요소는 역할 선택 메커니즘이며, 플레이어는 각 라운드마다 특정 역할을 선택하여 그 능력을 활용합니다. 예를 들어, 왕은 먼저 플레이할 수 있고, 도적은 다른 플레이어의 돈을 뺏을 수 있습니다. 전략적인 건물 선택과 효과적인 역할 관리를 통해 가장 점수가 높은 도시를 건설하는 사람이 이기는 방식입니다.","많은 사용자들이 시타델을 간결하면서도 전략적인 게임으로 평가하였습니다. 이 게임의 캐릭터 선택과 도시 건설 등의 요소들이 전략적 사고를 요구하며 이로 인해 재미있고 흥미로운 경험을 제공한다는 의견들이 많았습니다. 그러나 일부 사용자들은 초기에 규칙을 배우는 것이 조금 어렵고, 인원 수에 따라 게임의 진행 속도와 재미가 달라진다는 점을 지적하였습니다. 전반적으로, 사용자들은 시타델이 가족 혹은 친구와 함께 즐기기 좋은 참신한 보드게임이라고 평가하였습니다."
27,Rummikub,루미큐브,30,2,6,"루미큐브는 2-4명의 플레이어가 참가할 수 있는 전략 보드게임입니다. 루미큐브에는 총 104개의 포인트가 값이 적힌 타일과 2개의 조커 타일이 있습니다. 각 선수는 처음에 14개의 타일을 받고, 타일을 바닥으로부터 아래로 놓거나 다른 플레이어의 타일을 사용하여 '그룹' 또는 '런'을 설정하여 자신의 타일을 모두 사용해야 합니다. 그룹은 색상이 다른 동일한 숫자의 3-4개 타일이며, 런은 같은 색상이면서 연속된 숫자의 3개 이상의 타일입니다. 먼저 타일을 모두 사용한 사람이 승리합니다.","많은 사용자분들께서 루미큐브 게임에 대해 높은 평가를 내려주셨습니다. 루미큐브는 전략적 사고력을 갖춰야 하는 숫자와 색상을 활용한 게임으로, 가족이나 친구들과 즐겁게 놀 수 있다는 점이 호평받았습니다. 복잡하지 않은 규칙 덕분에 어린이부터 어른까지 누구나 쉽게 즐길 수 있다는 평이 많았습니다. 또한, 참여자 모두가 끝까지 승패를 가를 수 있어 경쟁력을 유지하면서 재미를 느낄 수 있다는 점도 긍정적인 평가를 받았습니다. 하지만 일부 사용자들은 루미큐브의 운빨 요소가 강하다는 점을 지적하였습니다."
28,Loopin' Louie,루핑루이,10,2,4,"루핑루이는 2~4명의 플레이어들이 참여하는 경쟁 게임입니다. 각 플레이어는 과감한 훨씬대로 비행하는 루이를 조절하여, 자신의 치킨을 보호하고 상대의 치킨을 공격해야 합니다. 각 플레이어는 레버를 이용해 루이의 비행방향을 바꾸며, 자신의 치킨을 루이로부터 보호하며 게임을 진행합니다. 본인의 치킨이 모두 사라지면 게임에서 떨어지게 되고, 가장 마지막까지 치킨을 보존한 플레이어가 승리하게 됩니다.",많은 사용자들이 루핑루이 게임에 대해 긍정적인 의견을 보이고 있습니다. 그들은 이 게임이 아이들과 함께 즐기기에 아주 적합하고 재미있는 게임이라고 말씀하셨습니다. 플레이 방법이 간단하고 빠르다는 점을 특히 강조하셨습니다. 또한 많은 사용자들이 루핑루이를 가족과 친구들 모두를 위한 즐거운 파티 게임으로 추천하였습니다. 전략적 사고와 순발력을 동시에 요구하는 게임이라서 누구나 쉽게 플레이하면서도 높은 몰입감을 느낄 수 있다는 것이 많은 사람들의 의견입니다.
29,At the Gates of Loyang,뤄양의사람들,120,2,4,"뤄양의 사람들은 1-4명의 플레이어가 농부로서 자신의 필드를 개발하고, 고객들에게 채소를 판매하거나 교환하여 진행하는 전략적인 경영 보드게임입니다. 플레이어들은 채소카드를 사용하여 식물을 심고 수확하고, 고객 카드를 이용해 판매 또는 무역하여 수익을 낼 수 있습니다. 또한, 각 플레이어는 매 라운드마다 부르 고객, 상담원, 시장 등의 서비스를 이용할 수 있습니다. 가장 중요한 것은 경제적인 자원 관리와 경쟁자들에 대한 전략적인 의사결정입니다. 매 턴마다 이루어지는 경매는 게임에 색다른 긴장감을 더해줍니다.","""뤄양의 사람들""은 전략적인 판단 능력과 장기적인 계획을 요하는 독특한 보드게임으로, 사용자들로부터 높은 평가를 받았습니다. 게임 규칙의 단순명료함과 함께 단계별로 변화하는 상황에 따른 전략 수립이 매우 중요하다는 것이 특징입니다. 그러나 일부 사용자들은 게임의 속도가 조금 느리고, 처음 게임을 접하는 사람들에게는 약간 복잡할 수 있다는 단점을 지적했습니다. 전반적으로, '뤄양의 사람들'은 차근차근 계획을 세우며 게임을 즐기는 사용자들에게 높은 만족도를 제공하는 것으로 보입니다."
30,Manila,마닐라,60,3,5,"마닐라는 경매, 도박, 주식 거래 등 다양한 메커니즘을 섞은 전략 보드게임입니다. 다수의 선박을 물물교환하며 경제적인 이익을 얻는 것이 목표입니다. 주식은 경매에서 획득하며, 자신의 선박을 항구로 안내하는 동시에, 또한 타 플레이어의 선박을 좌초시키려고 시도합니다. 이 때, 선원들의 역할과 어떤 선박을 도박에 내걸 것인지를 결정하는 등의 전략이 요구됩니다. 이런 복잡하지만 독창적인 게임 메커니즘으로 마닐라는 많은 플레이어들에게 사랑받고 있습니다.","많은 사용자분들이 보드게임 ""마닐라""에 대해 긍정적인 평가를 내리고 있습니다. 이 게임의 독특한 주제와 전략 면이 매우 매력적이라고 하며, 게임의 참여도가 높아 친구들과의 모임 혹은 가족 모임에서 즐기기 좋다는 의견이 많았습니다. 또한 보드게임 초보자들도 쉽게 배울 수 있고 진행이 빨라 빠른 시간에 여러 판을 즐길 수 있다는 장점이 있다고 평가 받았습니다. 그러나 일부 사용자들은 자료를 읽고 이해하는 데 약간의 시간이 소요된다는 단점을 언급하였습니다."
31,Marakesz,마라케시,30,2,4,"""마라케시""는 최대 4명까지 참여할 수 있는 전략 보드게임입니다. 매 턴, 참가자들은 주사위를 굴려 자신의 게임 캐릭터를 움직입니다. 캐릭터가 이동하며 놓는 카펫에 다른 참가자의 캐릭터가 놓이면, 그 캐릭터를 소유한 참가자는 카펫을 소유한 참가자에게 가상의 돈을 지불해야 합니다. 게임의 목표는 가장 많은 돈을 모으는 것이며, 여러 가지 전략이 가능한 게임입니다. 주사위의 운과 전략의 조합으로 판세가 뒤바뀔 수 있습니다.","마라케시라는 보드게임은 전략적인 판단력을 필요로 하는 게임으로, 사용자들로부터 대체적으로 긍정적인 평가를 받았습니다. 플레이어들은 게임의 진행 방식에 대해 이해하기 쉽다며 편안하게 즐길 수 있다는 점을 장점으로 꼽았습니다. 그리고 복잡하지 않은 룰에도 불구하고 여러 가지 전략을 세울 수 있다는 점이 마음에 들었다는 의견이 많았습니다. 그러나 일부 사용자들은 게임이 중후반 갈수록 복잡도가 늘어, 초반의 간결성이 사라진다는 부정적인 피드백도 있었습니다."
32,The Magic Labyrinth,마법의미로,20,2,4,"마법의미로는 찾기, 기억력, 그리고 패턴 인식 능력이 필요한 보드게임입니다. 각 플레이어는 레벨을 길을 돌아다니며 마법 아이템을 수집하려 합니다. 그러나 미로에는 보이지 않는 벽들이 있고, 이는 마법의 힘에 의해 설치된 것입니다. 그래서 플레이어는 자신의 구슬이 벽에 부딪히면 다시 시작해야 합니다. 이를 통해 어디에 벽이 있고 어디로 가야하는지를 기억하게 되므로, 기억력과 집중력을 기르는 효과가 있습니다.","""마법의 미로""는 많은 사용자들로부터 높은 평가를 받았습니다. 특히, 창의적인 게임 디자인과 재미있는 게임 진행 방식이 매력적이라는 평이 많았습니다. 아기자기한 그래픽 도 눈길을 끌었고, 숨겨진 미로를 찾아가는 놀이가 아이들의 추론력과 문제 해결 능력을 기를 수 있어서 가족 단위의 보드게임으로 좋다는 긍정적인 의견도 보고되었습니다. 그러나 일부 사용자들은 게임 중반부터 재미가 다소 떨어진다고 느낄 수도있다는 의견도 있었습니다."
33,MAHE,마헤,30,4,7,"마헤는 2~4명이 플레이할 수 있는 전략 보드게임입니다. 게임은 맵 상의 여러 지역을 차지하고 자원을 관리하며 최고의 영토를 만드는 것이 목표입니다. 플레이어들은 필드 상의 토대를 점령, 개발하고 상대 플레이어와 거래하거나 전투를 통해 지역을 장악합니다. 또한, 사람들을 사용하여 자원을 수집하거나 건축물을 짓는 등 다양한 선택을 통해 전략을 세울 수 있습니다. 게임은 플레이어들이 사냥, 재배, 건설 등을 통해 자원을 얻고, 이를 통해 점수를 획득합니다. 마지막으로 가장 많은 점수를 얻은 사람이 승리하게 됩니다.","""마헤""는 매우 흥미로운 보드게임입니다. 이 게임은 전략적인 요소를 성공적으로 결합하며, 사용자들 사이에서 뛰어난 디자인과 플레이 용이성을 인정받았습니다. 몇몇 사용자들은 처음에는 규칙이 다소 복잡하다고 느꼈으나, 게임을 진행하는 동안 자연스럽게 익숙해졌다고 밝혔습니다. 게임의 진행 시간이 다소 길다는 의견도 있었지만, 전체적으로는 강력한 전략 게임으로 인정받아 전반적으로 긍정적인 평가들을 받고 있습니다."
